comment,sentiment_score
我是奔着特效去的，而不是男女主角，影院看的人不多，空了好多位置，中心区域那排都没坐满，看了十几分钟觉得又一烂片，剧本还是可以的，但是演员应该换一换，没有代入感,0.880450669
因为鹿晗出品,0.866387264
今天去看还好赶上，然后看了前面好多贴片就想着堡垒估计是最后一个,0.943478563
期待！,0.688963211
正常人打个游戏咋了？？？？不行？？？,0.013749574
还行不至于烂可能我是粉丝是带着去检查他演技的态度去看的电影,0.921536658
网评带风太严重了，当初，郭敬明的爵迹也被骂得很厉害！我朋友推荐我去看，我在爱奇艺看完后，觉得还不错！第二部可以去电影院看！,0.991010633
真的迫不及待了。,0.820721063
感觉现在为这部电影说一句话都会被无数的人攻击，说买水军？我简直怀疑是不是有人故意搞这部电影，只要你不跟着说不好，一起吐槽，你就是水军无脑收钱，关键我真是一吃瓜群众啊,0.153234401
去看吧，确实挺好的！别光听人说就评论,0.822939163
那么多人说是烂片，没见票房上去呢，总得贡献了票房才能说烂吧,0.884866128
我家这里没有贴片,0.873933282
啊啊啊啊啊啊期待！,0.977599808
楼里冒充鹿晗粉丝的有病吗,0.511041911
有这么差吗，想在烈火英雄和这个里选一部去看，看过的客观建议一下，谢谢,0.958003993
观众的眼睛是雪亮的导演和剧组真的没用心,0.980485067
??,0.5
每个人发泄烦恼方式不一样,0.918433422
有些人本来就是带着偏见去看的甚至都还没看就来跟风黑不是不接受批评只是不接受无脑黑,0.144246272
演个电影头发都舍不得理？,0.852797119
超级期待了,0.616502549
不管电影咋样人家打游戏关你屁事,0.200309983
还没看但是会去看的,0.537509209
还是选角的问题，所谓的流量偶像吧，其实很多流量都是假的，刷起来的，有的偶像还真能活在这个流量飞起的时代里，不愿意改变真流量也会越来越少，所以真正支持的粉丝很少,0.999023199
关键是对于很多男生来说，打游戏是一种调解方式呀,0.977699107
我直接上图评论吧，我的观后感,0.773911635
把给鹿晗的片酬拿去做电影特效、质量，这部电影起码提高一个层次,0.954265476
知道你去看电影了,0.831899995
影院见吧,0.53046967
让鹿晗退点钱吧。哈哈。。。拿的真是有点虚。。。,0.022384989
逐梦演艺圈都有6.8，上海堡垒才6.6,0.709383869
为什么要选鹿晗，一听就不想看,0.581842026
万分期待！！！,0.823597674
说你收了多少钱,0.052968345
等线下我再看看,0.366794149
前排吃便便,0.473767218
那要怎么办…整晚面壁思过还是干脆以死谢罪？,0.057143758
首先看到鹿晗主演我就不会去看了,0.63563217
看到鹿晗就不会去看,0.392425389
我的评论可能让你产生了不快，真的不好意思。我没有恶意打扰你的呀，抱歉抱歉。,0.009181068
好看不好看自己去看了就知道了哈剧情虽然不咋地末日爱情还是有点感人,0.993404041
鹿晗演科幻不觉得突兀吗,0.206254862
真的暴风期待,0.403428416
扎心哥你阅读量高吗，我咋感觉带话题阅读量这么低,0.90688213
放过这个女孩子吧！她已经承受够多得了,0.759845644
不知道他是怎么出名的,0.698833038
鹿晗粉丝，一人买100张，20亿票房就有了。,0.8836946
今天也看到了但没来得及拍,0.563057346
期待江洋！！！,0.359159098
呃，，那又不是他，编也要真实点不是,0.406326657
硬汉鹿晗，头可断血可流，发型不可乱,0.397756336
全方位不行,0.347225722
期待哦，终于定档了,0.698216289
接受批评，死不悔改？,0.030658819
豆瓣3.3，淘票票6.0，猫眼6.0。,0.614923035
lwjj不给力呀,0.321936842
目前见过最好的一个,0.539501812
期待上海堡垒，期待演员鹿晗,0.970412317
你看到他打了吗,0.526232782
这烂片就是烂片！什么屌剧本？令人喷饭,0.996644132
应该再加一个选项“没看过但想拿着键盘说点什么”,0.291735996
明天到底………,0.248845748
当初第一次看这本书的时候只记得那句好好睡晚安，后来一次又一次重看，才明白了里面的东西,0.508727834
还不允许别人发泄一下吗,0.659270979
如果就一部普通电影的标准来说，特效已经够了，及格应该是可以的。但是你拿《流浪地球》跟它比的话，它可以打零分。这根本就没法比，硬要相比的话有点过于苛刻了。,0.991573552
不，现在的电影，演技有没有实力一眼就看出来了，混子也看得出来吧哈哈哈哈哈哈哈还有某些明星的粉丝败坏了路人感,0.999253716
8月9号还有好久啊,0.104763367
从昨晚到现在，我已经看到不下十个这样的文案啦,0.520400065
不会啊。我觉得很好看呀。制作很用心很不错。为啥会这个样子。,0.97693749
演员没问题，剧情太烂，特效还行。,0.565265728
不要为了贴片而去呀给同期电影增加票房,0.909338721
都拍完了，还不准人家打游戏，难道要人家天天懊恼的睡不着觉,0.456572294
那么烂我还想去看,0.24286613
粉丝都是买的吧,0.720428941
好期待啊！,0.791692946
超期待上海堡垒,0.632126035
辣鸡电影,0.785463836
还行吧，纯粹路人看，不带着“审视专业”的眼光和脑回路去看，也没那么差，特效做的也挺好，剧情不算跌宕起伏，但是还是看得懂的，真不知道怎么被差评成这样，真奇怪,0.993541237
能多选吗？,0.645695364
约起来啊,0.463768116
说实话真的不好看,0.283467075
我觉得鹿晗演的挺好啊，影片不错啊,0.94336052
这届导演演员编剧不好带～粉丝太穷吧,0.893715045
我今天看地球这个贴片出来也听到有人讨论啊别的贴片都没听到议论说明很多人关注这部片子。不惧比较怎样都陪江帅哥勇敢面对。看贴片3d的比电脑上看的有质感的多。我看了贴片还很期待啊,0.999999999
大堡贝约起来,0.473767218
还好，不至于,0.778858733
这个只能单选吗？,0.220274541
期待啊啊啊啊啊啊啊,0.977599808
支持支持,0.717328607
有必要一波接一波黑吗?,0.369334034
为了洗钱拍的烂片,0.426274756
不敬畏市场还准备把观众当猴耍，电影还是以前的老套路，观众不是那批观众了吃不香了,0.999486395
期待鹿晗，堡垒加油,0.932545095
希望导演吸取这次的教训，花心思把剧本写好点，有钱请点有实力的演员。要在请像这样演员记得先盖个医院，别人家一受伤一矫情，再把你给告了。,0.999539679
一不小心成了票房毒药,0.251272881
有些东西可以刷出来安慰自己，有些东西刷不出来的，没错，卸掉你手机上的假传奇吧,0.195835022
绝对期待！！,0.469711718
第一时间去支持了鹿晗的片子，是不是烂片又有啥关系呢，一想到他轻轻松松就挣了1.3个亿，心里真的超开心,0.982378093
真的。我实在没想到鹿晗的粉丝都这么穷。,0.432480315
鹿晗电影里的发型还以为是留韩小鲜肉刚回国,0.569226182
上海堡垒加油冲啊,0.86566501
鹿晗有6000万粉丝，就算一人一张票，票房也不止6亿了吧？粉丝各种宣传让别人看的时候，你自己看过吗？,0.613097511
留下足迹,0.879638655
档期是什么意思剧情差得让观众生气的还有理由怪档期？,0.150579075
暑假档吗！！！！高三狗可以看是吧！！！爆炸开心了,0.799726246
所以，打游戏和你有个狗屁关系？,0.705911778
淘票票已经掉到了……6.0,0.189669168
期待江洋哥哥,0.98570732
期待，大堡垒终于来了,0.723104057
电影……不想说→_→不过这如果真是那啥在打游戏也太菜了吧,0.52837006
重点是没看过的人为什么也跟风说烂片呢难道是心理作用,0.157658154
我感觉枉费向往的生活中有一期邀请他们来，浪费了一期嘉宾,0.90376935
我都没有看见,0.551211002
加油加油(???_??)?一定要去！,0.985799248
发现好多这样的文案，。。最后总会有知道鹿晗熬夜打游戏。。。。。。。,0.996927253
真的烂片…我看过的电影第一次说是烂片的,0.634587325
流量艺人，就让她流量呗，拍什么电影呢？！,0.185116821
鹿晗6000万粉丝，有1000万去看，票房也不止这么点吧,0.978940321
没有实力派玩不转,0.449011438
剧情什么的，我没看这个电影，不做评价，单纯就磕不到鹿晗+舒淇,0.560740406
赞,0.917874396
一座城池之争，人类存亡之战。陆沉、毁灭；保卫、拯救。殊死一争，为生存而战。期待上海堡垒，八月九日不见不散。,0.998613828
我感叹一下，我觉得部分粉丝对他爱得不够真诚。平时口口声声爱他支持他，怎么到贡献真金白银的时候，就一个个退缩了？难道爱只是嘴上说说而已，不是实打实的付出？你们是真爱他吗？我也穷，但是我为我喜欢的演员可以咬牙掏出300元买他的话剧演出票。,0.999999747
说不定韩商言真的在两年前遇见过佟年对佟年一见钟情,0.686833032
没空去看,0.548925323
超期待哇,0.716969533
上海堡垒这部影片很好看，特效是真的好，服化道是真的棒，剧情跌宕起伏，演员演技都在线。推荐大家去看，不能让我一个人花这冤枉钱。,0.999596515
别刷了，天天微博全是这个，想看别的都刷不出来，电影特么贼好看，你们都赶紧去看吧,0.946062905
真的烂，很均衡，不怪演员,0.939371575
江洋哥哥暑假见呀,0.987963036
我想赚钱请问能带我入群吗,0.022583595
太多特效炫技看得脑仁疼，剧情没起伏！没看完就走了！前期宣传铺垫太多期望太高了,0.780707314
没看过，不予评论,0.039073786
这个不是以前那个?,0.369391091
我不信鹿晗的黑粉会比粉丝还多，我不信鹿晗的粉丝一人两刷，票房会这么惨，所以，说到底是你们粉丝不行！不配做鹿晗的粉丝！连拉个票房都不行，要你们有何用！,0.739674776
票房证明一切。。。。。现在怀疑第一天的票房真吗?,0.455813434
其实感觉科幻片要想拍的好首先得有好的ip，复联有漫威的ip，流浪地球有刘慈欣的ip，的确上海堡垒有江南的ip，但大多数人对江南的认知还停留龙族，而不是一部科幻小说,0.999999996
好棒啊,0.875
你是不是有毛病,0.456224397
被搞了,0.263052209
最近电影票房本来就不好，大趋势，这锅谁都不应该背。,0.608223556
想看正片,0.579531531
心情郁闷，打游戏发泄呗。难道要把人家逼成抑郁才行么。算不上烂片，估计幕后有刷的成份在里面！故事剧情不算出彩。但也不致于到烂的地步,0.869170157
你们不喜欢可以不看好了为什么要恶言恶语的攻击人家导演，演员。对影片提提意见无可厚非。不堪一击的词语从口中爆出来，觉得很骄傲么？就这素质，又什么资格批评人家。做人不能太美国。。。个人看法，不接受反驳~~,0.963763722
演员缺少国民度和影响力，也很重要,0.997930812
垒垒冲啊,0.473767218
打游戏也错了,0.746439366
还好呀,0.698635235
别披着科幻的外衣谈恋爱别逼一个偶像演中国军人事后还找借口，因为剧情需要可以留长发。如果真正因为剧情需要应该是寸头。这样至少还舒服一点,0.994008039
关你屁事，炒作有意思吗,0.02624388
看到一半就出来了,0.439306358
我参与了,0.75
期待江洋,0.705349521
有毒吧，艺人都拍完戏了，想做什么都是他们的自由，休息一下也不行吗，难道人家得每天哀哀怨怨你们才行么？,0.877489391
之前还打算去看的，这两天净是这样的新闻，导演都出来道歉了，看来这片真的不能看。流浪地球也被黑啊，但是人家照样票房这么高，群众的眼睛是雪亮的。,0.998044111
我今天看流浪地球前看到的预告，心想这故事线咋那么像上海堡垒，结果……啥都不说了，本人原著党，十分十分期待了,0.999921227
黑继续黑有病吗这是？,0.420200939
鹿晗唱歌我喜欢听！,0.754978625
谁让他太恋爱了，你看糊了吧，粉丝也不买账。,0.583125033
期待大堡垒,0.67111558
“江洋，我不打给你了。明天下午13:45，坐最后一班穿梭机走，机票在我储物箱里，密码是我的生日。我已经被安排任务，下午16:45，上海沉没。”,0.921589436
是真的苟，排第二才杀了一人,0.134323918
觉得可以看一下吧，算是支持一下国产科幻片，没有网上黑得这么夸张,0.828905185
看吧全都是带这偏见来,0.837729855
电影院见,0.360979055
放你的屁,0.341670549
鹿晗演技……,0.865532773
小鲜肉拍的啊,0.454652315
打钱！！！,0.090839655
1,0.326898327
为什么不行？1.剧情差、特效差、配音太差2.科幻爱情拍来拍去最后四不像3.主角演技真的不行、流量明星4.有些粉丝.....(不便多说)我参与了,0.003645513
越来越期待我的上海堡垒了,0.659334725
超级期待,0.616502549
上海堡垒这部片子演员演技精良，制作场面宏伟壮观，剧情紧凑，内容感人～总而言之一句话，值得一看，毕竟我上当了，不拖几个人下水心有不甘啊～,0.999998474
其实主要看到鹿晗就劝退了，还跟流浪地球一起宣传观感更不好了，因为只要有鹿晗出演那肯定是烂片无疑。,0.820785158
哪儿都不好,0.264164621
足够工业制做水准的电影,0.983631642
打游戏也是自我调节啊,0.866845309
因为吃瓜热搜全是宣传电影所以不行！！！,0.016159906
